Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,elementId,variant,variant-index,creator,processId,resourceCost,resourceId
40,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000006,2023-12-26 10:00:41.000,2023-12-26 10:00:42.000,Variant 5,5,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000006,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000010,2023-12-26 10:00:42.000,2023-12-26 10:00:43.000,Variant 5,5,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000010,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000004,2023-12-26 10:00:43.000,2023-12-26 10:00:44.000,Variant 5,5,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000004,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000009,2023-12-26 10:00:44.000,2023-12-26 10:00:45.000,Variant 5,5,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000009,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000005,2023-12-26 10:00:45.000,2023-12-26 10:00:46.000,Variant 5,5,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000005,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,MACHINE LEARNING ENGINEER EVALUATES CLASSIFIER,USER-000010,2023-12-26 10:00:46.000,2023-12-26 10:00:47.000,Variant 5,5,MACHINE LEARNING ENGINEER EVALUATES CLASSIFIER,complete,USER-000010,sid-283F05B3-B758-4960-BD63-F8BE380D38BC,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000005,2023-12-26 10:00:47.000,2023-12-26 10:00:48.000,Variant 5,5,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000005,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000008,2023-12-26 10:00:48.000,2023-12-26 10:00:49.000,Variant 5,5,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000008,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000002,2023-12-26 10:00:49.000,2023-12-26 10:00:50.000,Variant 5,5,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000002,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000006,2023-12-26 10:00:50.000,2023-12-26 10:00:51.000,Variant 5,5,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000006,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000010,2023-12-26 10:00:51.000,2023-12-26 10:00:52.000,Variant 5,5,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000010,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000004,2023-12-26 10:00:52.000,2023-12-26 10:00:53.000,Variant 5,5,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000004,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
40,END,,2023-12-26 10:00:53.000,2023-12-26 10:00:53.000,Variant 5,5,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 5,5,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
41,START,,2023-12-26 10:00:41.000,2023-12-26 10:00:41.000,Variant 3,3,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
41,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000005,2023-12-26 10:00:41.000,2023-12-26 10:00:42.000,Variant 3,3,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000005,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
41,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000009,2023-12-26 10:00:42.000,2023-12-26 10:00:43.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000009,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
41,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000003,2023-12-26 10:00:43.000,2023-12-26 10:00:44.000,Variant 3,3,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000003,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
41,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000008,2023-12-26 10:00:44.000,2023-12-26 10:00:45.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000008,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
41,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000004,2023-12-26 10:00:45.000,2023-12-26 10:00:46.000,Variant 3,3,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000004,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
41,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000009,2023-12-26 10:00:46.000,2023-12-26 10:00:47.000,Variant 3,3,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000009,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
41,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000004,2023-12-26 10:00:47.000,2023-12-26 10:00:48.000,Variant 3,3,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000004,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
41,END,,2023-12-26 10:00:48.000,2023-12-26 10:00:48.000,Variant 3,3,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
80,START,,2023-12-26 10:01:20.000,2023-12-26 10:01:20.000,Variant 10,10,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
80,DATA ANALYST CHECKS DATA BALANCING,USER-000007,2023-12-26 10:01:20.000,2023-12-26 10:01:21.000,Variant 10,10,DATA ANALYST CHECKS DATA BALANCING,complete,USER-000007,sid-4B0C134E-464A-40B5-B6A6-2E492ABDE178,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
80,DATA ANALYST CHECKS COVERAGE,USER-000004,2023-12-26 10:01:21.000,2023-12-26 10:01:22.000,Variant 10,10,DATA ANALYST CHECKS COVERAGE,complete,USER-000004,sid-B7270FB1-0F35-4CD2-B56A-2852DFA127CF,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
80,MACHINE LEARNING ENGINEER SETS #ITERATIONS,USER-000001,2023-12-26 10:01:22.000,2023-12-26 10:01:23.000,Variant 10,10,MACHINE LEARNING ENGINEER SETS #ITERATIONS,complete,USER-000001,sid-A36688E0-7C09-46A1-88B0-2E10CEB0F672,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
80,MACHINE LEARNING ENGINEER CHECKS LEARNING PLOT,USER-000008,2023-12-26 10:01:23.000,2023-12-26 10:01:24.000,Variant 10,10,MACHINE LEARNING ENGINEER CHECKS LEARNING PLOT,complete,USER-000008,sid-94CF2CA3-06E3-4FF7-8D9B-96E0A2913246,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
80,MACHINE LEARNING ENGINEER SETS #ITERATIONS,USER-000004,2023-12-26 10:01:24.000,2023-12-26 10:01:25.000,Variant 10,10,MACHINE LEARNING ENGINEER SETS #ITERATIONS,complete,USER-000004,sid-A36688E0-7C09-46A1-88B0-2E10CEB0F672,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
80,MACHINE LEARNING ENGINEER CHECKS LEARNING PLOT,USER-000010,2023-12-26 10:01:25.000,2023-12-26 10:01:26.000,Variant 10,10,MACHINE LEARNING ENGINEER CHECKS LEARNING PLOT,complete,USER-000010,sid-94CF2CA3-06E3-4FF7-8D9B-96E0A2913246,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
80,MACHINE LEARNING ENGINEER CHECKS VALIDATION RESULTS,USER-000006,2023-12-26 10:01:26.000,2023-12-26 10:01:27.000,Variant 10,10,MACHINE LEARNING ENGINEER CHECKS VALIDATION RESULTS,complete,USER-000006,sid-4B2C7BC3-4546-4B19-9E8E-3B164A56C82A,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
80,MACHINE LEARNING ENGINEER CHECKS TEST RESULTS,USER-000002,2023-12-26 10:01:27.000,2023-12-26 10:01:28.000,Variant 10,10,MACHINE LEARNING ENGINEER CHECKS TEST RESULTS,complete,USER-000002,sid-8B3B1972-F715-4C64-9EC7-1ED0F3D1EDA6,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
80,END,,2023-12-26 10:01:28.000,2023-12-26 10:01:28.000,Variant 10,10,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 10,10,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
84,START,,2023-12-26 10:01:24.000,2023-12-26 10:01:24.000,Variant 3,3,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
84,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000001,2023-12-26 10:01:24.000,2023-12-26 10:01:25.000,Variant 3,3,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000001,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
84,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000007,2023-12-26 10:01:25.000,2023-12-26 10:01:26.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000007,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
84,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000003,2023-12-26 10:01:26.000,2023-12-26 10:01:27.000,Variant 3,3,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000003,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
84,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000009,2023-12-26 10:01:27.000,2023-12-26 10:01:28.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000009,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
84,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000006,2023-12-26 10:01:28.000,2023-12-26 10:01:29.000,Variant 3,3,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000006,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
84,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000002,2023-12-26 10:01:29.000,2023-12-26 10:01:30.000,Variant 3,3,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000002,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
84,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000009,2023-12-26 10:01:30.000,2023-12-26 10:01:31.000,Variant 3,3,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000009,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
84,END,,2023-12-26 10:01:31.000,2023-12-26 10:01:31.000,Variant 3,3,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
82,START,,2023-12-26 10:01:22.000,2023-12-26 10:01:22.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
82,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000010,2023-12-26 10:01:22.000,2023-12-26 10:01:23.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000010,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
82,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000007,2023-12-26 10:01:23.000,2023-12-26 10:01:24.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000007,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
82,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000003,2023-12-26 10:01:24.000,2023-12-26 10:01:25.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000003,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
82,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000009,2023-12-26 10:01:25.000,2023-12-26 10:01:26.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000009,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
82,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000005,2023-12-26 10:01:26.000,2023-12-26 10:01:27.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000005,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
82,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000001,2023-12-26 10:01:27.000,2023-12-26 10:01:28.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000001,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
82,END,,2023-12-26 10:01:28.000,2023-12-26 10:01:28.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
47,START,,2023-12-26 10:00:47.000,2023-12-26 10:00:47.000,Variant 4,4,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
47,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000001,2023-12-26 10:00:47.000,2023-12-26 10:00:48.000,Variant 4,4,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000001,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
47,END,,2023-12-26 10:00:48.000,2023-12-26 10:00:48.000,Variant 4,4,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
48,START,,2023-12-26 10:00:48.000,2023-12-26 10:00:48.000,Variant 2,2,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
48,END,,2023-12-26 10:00:48.000,2023-12-26 10:00:48.000,Variant 2,2,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
49,START,,2023-12-26 10:00:49.000,2023-12-26 10:00:49.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
49,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000009,2023-12-26 10:00:49.000,2023-12-26 10:00:50.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000009,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
49,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000003,2023-12-26 10:00:50.000,2023-12-26 10:00:51.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000003,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
49,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000008,2023-12-26 10:00:51.000,2023-12-26 10:00:52.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000008,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
49,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000003,2023-12-26 10:00:52.000,2023-12-26 10:00:53.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000003,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
49,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000008,2023-12-26 10:00:53.000,2023-12-26 10:00:54.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000008,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
49,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000003,2023-12-26 10:00:54.000,2023-12-26 10:00:55.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000003,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
49,END,,2023-12-26 10:00:55.000,2023-12-26 10:00:55.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
68,START,,2023-12-26 10:01:08.000,2023-12-26 10:01:08.000,Variant 2,2,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
68,END,,2023-12-26 10:01:08.000,2023-12-26 10:01:08.000,Variant 2,2,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
89,START,,2023-12-26 10:01:29.000,2023-12-26 10:01:29.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
89,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000008,2023-12-26 10:01:29.000,2023-12-26 10:01:30.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000008,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
89,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000005,2023-12-26 10:01:30.000,2023-12-26 10:01:31.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000005,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
89,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000002,2023-12-26 10:01:31.000,2023-12-26 10:01:32.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000002,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
89,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000009,2023-12-26 10:01:32.000,2023-12-26 10:01:33.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000009,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
89,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000007,2023-12-26 10:01:33.000,2023-12-26 10:01:34.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000007,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
89,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000003,2023-12-26 10:01:34.000,2023-12-26 10:01:35.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000003,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
89,END,,2023-12-26 10:01:35.000,2023-12-26 10:01:35.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
46,START,,2023-12-26 10:00:46.000,2023-12-26 10:00:46.000,Variant 4,4,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
